"","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"1098","Riverside County","California",56529,2228528,683144,"2020-03-17",8,0,119.368571428571,3,7.28571428571429,-8.28571428571429,0.714285714285715,0.714285714285715,1,1,1
"1099","Riverside County","California",56529,2228528,683144,"2020-03-18",8,0,115.655714285714,2.57142857142857,11.7142857142857,-14.8571428571429,-1.57142857142857,-0.285714285714285,1.71428571428571,0,0
"1100","Riverside County","California",56529,2228528,683144,"2020-03-19",8,0,109.804285714286,1.14285714285714,15.5714285714286,-21.8571428571429,-4.28571428571428,-1.42857142857143,2.42857142857143,6,0
"1101","Riverside County","California",56529,2228528,683144,"2020-03-20",13,0,105.172857142857,-1,17,-26,-6.57142857142857,-2.57142857142858,3.14285714285714,6,1
"1102","Riverside County","California",56529,2228528,683144,"2020-03-21",9,2,101.621428571429,-2.57142857142857,19,-30.8571428571429,-9,-5.85714285714285,4.28571428571429,2,1
"1103","Riverside County","California",56529,2228528,683144,"2020-03-22",8,3,97.32,-4.71428571428571,20.5714285714286,-29,-10.4285714285714,-9.14285714285714,5.28571428571429,15,1
"1104","Riverside County","California",56529,2228528,683144,"2020-03-23",8,3,92.0371428571429,-8.85714285714286,20,-35,-14.1428571428571,-13.5714285714286,7,2,0
"1105","Riverside County","California",56529,2228528,683144,"2020-03-24",14,3,86.2157142857143,-11.8571428571429,19.7142857142857,-34.8571428571429,-16.5714285714286,-18,8.57142857142857,12,0
"1106","Riverside County","California",56529,2228528,683144,"2020-03-25",20,4,79.2514285714286,-16.8571428571429,14.7142857142857,-34.7142857142857,-19.4285714285714,-22.8571428571429,10.5714285714286,48,2
"1107","Riverside County","California",56529,2228528,683144,"2020-03-26",22,5,73.1857142857143,-22,8.85714285714286,-34.5714285714286,-22.4285714285714,-26.5714285714286,12,0,0
"1108","Riverside County","California",56529,2228528,683144,"2020-03-27",31,6,68.61,-26.8571428571429,4.28571428571429,-35,-26.1428571428571,-30.5714285714286,13.1428571428571,78,0
"1109","Riverside County","California",56529,2228528,683144,"2020-03-28",32,4,64.25,-31.4285714285714,-1.28571428571429,-37.1428571428571,-29.7142857142857,-33.8571428571429,14.5714285714286,10,0
"1110","Riverside County","California",56529,2228528,683144,"2020-03-29",43,3,60.8957142857143,-34.4285714285714,-5.57142857142857,-39,-32.1428571428571,-36.4285714285714,15.7142857142857,38,0
"1111","Riverside County","California",56529,2228528,683144,"2020-03-30",91,5,58.5271428571429,-36.4285714285714,-8.85714285714286,-38.7142857142857,-33.5714285714286,-38.2857142857143,16.5714285714286,58,1
"1112","Riverside County","California",56529,2228528,683144,"2020-03-31",85,5,56.7171428571429,-37.8571428571429,-11.7142857142857,-37.8571428571429,-34.8571428571429,-39.8571428571429,17.1428571428571,80,4
"1113","Riverside County","California",56529,2228528,683144,"2020-04-01",157,4,55.7528571428571,-38.5714285714286,-14.2857142857143,-38.1428571428571,-35.8571428571429,-40.7142857142857,17.5714285714286,58,0
"1114","Riverside County","California",56529,2228528,683144,"2020-04-02",165,3,55.2557142857143,-38.5714285714286,-15.4285714285714,-39.2857142857143,-36.7142857142857,-41.2857142857143,17.7142857142857,64,1
"1115","Riverside County","California",56529,2228528,683144,"2020-04-03",188,2,55.0257142857143,-38.4285714285714,-16,-40.7142857142857,-37.1428571428571,-41.8571428571429,17.8571428571429,145,1
"1116","Riverside County","California",56529,2228528,683144,"2020-04-04",244,3,54.9385714285714,-38,-16.2857142857143,-39.1428571428571,-36.8571428571429,-42.1428571428571,17.7142857142857,27,3
"1117","Riverside County","California",56529,2228528,683144,"2020-04-05",312,7,54.6628571428571,-37.8571428571429,-16.7142857142857,-39.1428571428571,-37.1428571428571,-42.4285714285714,17.7142857142857,134,1
"1118","Riverside County","California",56529,2228528,683144,"2020-04-06",322,5,54.7171428571429,-37.2857142857143,-16.1428571428571,-38.5714285714286,-37.2857142857143,-42.7142857142857,17.5714285714286,147,6
"1119","Riverside County","California",56529,2228528,683144,"2020-04-07",386,6,54.6671428571429,-37,-15.8571428571429,-38.8571428571429,-37.4285714285714,-43,17.5714285714286,70,3
"1120","Riverside County","California",56529,2228528,683144,"2020-04-08",453,7,54.9842857142857,-36.5714285714286,-15.1428571428571,-39.4285714285714,-37.7142857142857,-43.2857142857143,17.5714285714286,163,4
"1121","Riverside County","California",56529,2228528,683144,"2020-04-09",470,10,55.1785714285714,-36.5714285714286,-14.7142857142857,-40.4285714285714,-37.8571428571429,-43.5714285714286,17.5714285714286,101,1
"1122","Riverside County","California",56529,2228528,683144,"2020-04-10",566,11,54.9985714285714,-37,-14.8571428571429,-42.7142857142857,-38.4285714285714,-43.8571428571429,17.7142857142857,70,6
"1123","Riverside County","California",56529,2228528,683144,"2020-04-11",655,16,54.2642857142857,-38.4285714285714,-15.8571428571429,-47.8571428571429,-40.1428571428571,-44.4285714285714,18.2857142857143,81,2
"1124","Riverside County","California",56529,2228528,683144,"2020-04-12",645,15,53.29,-39.8571428571429,-16.8571428571429,-52,-41.5714285714286,-45,18.7142857142857,188,0
"1125","Riverside County","California",56529,2228528,683144,"2020-04-13",750,19,52.2828571428571,-41.4285714285714,-18.4285714285714,-55.8571428571429,-43.4285714285714,-45.7142857142857,19.2857142857143,132,9
"1126","Riverside County","California",56529,2228528,683144,"2020-04-14",787,19,51.3685714285714,-43,-20.1428571428571,-59.8571428571429,-45,-46.2857142857143,19.8571428571429,210,0
"1127","Riverside County","California",56529,2228528,683144,"2020-04-15",712,24,50.5771428571429,-44.4285714285714,-21.5714285714286,-63.7142857142857,-46.5714285714286,-47.4285714285714,20.5714285714286,144,4
"1128","Riverside County","California",56529,2228528,683144,"2020-04-16",766,23,50.9057142857143,-44.4285714285714,-21.2857142857143,-64.5714285714286,-47,-47.7142857142857,20.7142857142857,159,5
"1129","Riverside County","California",56529,2228528,683144,"2020-04-17",820,22,50.0885714285714,-46.2857142857143,-23,-65.5714285714286,-48.1428571428571,-48.4285714285714,20.8571428571429,193,0
"1130","Riverside County","California",56529,2228528,683144,"2020-04-18",805,25,50.6842857142857,-46,-23.1428571428571,-63.7142857142857,-47.7142857142857,-48.1428571428571,20.5714285714286,145,15
"1131","Riverside County","California",56529,2228528,683144,"2020-04-19",945,22,52.0271428571429,-45.1428571428571,-22.5714285714286,-61,-47,-47.7142857142857,20.2857142857143,36,1
"1132","Riverside County","California",56529,2228528,683144,"2020-04-20",926,22,53.7428571428571,-44.7142857142857,-21.1428571428571,-58.7142857142857,-45.5714285714286,-47,19.7142857142857,209,10
"1133","Riverside County","California",56529,2228528,683144,"2020-04-21",984,26,55.5385714285714,-45.7142857142857,-19.1428571428571,-55.5714285714286,-44.2857142857143,-46.2857142857143,19.1428571428571,113,8
"1134","Riverside County","California",56529,2228528,683144,"2020-04-22",1107,20,57.0514285714286,-47,-18.2857142857143,-53.1428571428571,-43.1428571428571,-45,18.4285714285714,124,6
"1135","Riverside County","California",56529,2228528,683144,"2020-04-23",1171,33,57.7757142857143,-49.1428571428571,-18.7142857142857,-53.7142857142857,-43.1428571428571,-44.4285714285714,18.2857142857143,134,1
"1136","Riverside County","California",56529,2228528,683144,"2020-04-24",1019,34,59.9528571428571,-48.8571428571429,-16.2857142857143,-52,-41.8571428571429,-43.1428571428571,17.8571428571429,97,12
"1137","Riverside County","California",56529,2228528,683144,"2020-04-25",1096,35,61.0971428571429,-50.2857142857143,-14.7142857142857,-51.2857142857143,-41.2857142857143,-42.8571428571429,17.7142857142857,94,5
"1138","Riverside County","California",56529,2228528,683144,"2020-04-26",999,43,61.8242857142857,-52.1428571428571,-13.7142857142857,-51.1428571428571,-41.2857142857143,-42.5714285714286,17.5714285714286,154,1
"1139","Riverside County","California",56529,2228528,683144,"2020-04-27",979,45,62.28,-53.5714285714286,-13.4285714285714,-50.8571428571429,-41.4285714285714,-42.4285714285714,17.5714285714286,80,23
"1140","Riverside County","California",56529,2228528,683144,"2020-04-28",954,41,62.9271428571429,-53.4285714285714,-13.4285714285714,-50.8571428571429,-41.2857142857143,-42.4285714285714,17.4285714285714,92,0
"1141","Riverside County","California",56529,2228528,683144,"2020-04-29",858,53,63.7914285714286,-53.1428571428571,-13,-50.5714285714286,-40.8571428571429,-42.4285714285714,17.2857142857143,207,2
"1142","Riverside County","California",56529,2228528,683144,"2020-04-30",807,43,64.7885714285714,-52.7142857142857,-12,-49.5714285714286,-40.1428571428571,-42.1428571428571,17,89,6
"1143","Riverside County","California",56529,2228528,683144,"2020-05-01",925,43,65.4814285714286,-52.2857142857143,-11.4285714285714,-49.4285714285714,-39.5714285714286,-42,16.8571428571429,48,7
"1144","Riverside County","California",56529,2228528,683144,"2020-05-02",796,56,66.1571428571429,-51.8571428571429,-10.7142857142857,-48.7142857142857,-39.1428571428571,-41.7142857142857,16.7142857142857,85,5
"1145","Riverside County","California",56529,2228528,683144,"2020-05-03",775,48,67.0828571428571,-51.4285714285714,-10,-48.1428571428571,-38.5714285714286,-41.7142857142857,15.5714285714286,16,0
"1146","Riverside County","California",56529,2228528,683144,"2020-05-04",858,44,68.0485714285714,-50.8571428571429,-9.57142857142857,-48,-38.1428571428571,-41.7142857142857,15.4285714285714,174,20
"1147","Riverside County","California",56529,2228528,683144,"2020-05-05",813,49,69.0157142857143,-49.8571428571429,-8.85714285714286,-47.4285714285714,-38,-41.5714285714286,15.2857142857143,100,3
"1148","Riverside County","California",56529,2228528,683144,"2020-05-06",764,44,70.2771428571429,-48.8571428571429,-7.85714285714286,-46.4285714285714,-37.4285714285714,-41.2857142857143,15,218,2
"1149","Riverside County","California",56529,2228528,683144,"2020-05-07",755,44,71.5771428571429,-47.8571428571429,-7,-45.2857142857143,-36.7142857142857,-40.8571428571429,14.8571428571429,84,6
"1150","Riverside County","California",56529,2228528,683144,"2020-05-08",617,43,72.6714285714286,-47,-6.14285714285714,-43.8571428571429,-36.1428571428571,-40.2857142857143,14.7142857142857,61,12
"1151","Riverside County","California",56529,2228528,683144,"2020-05-09",711,40,73.8114285714286,-46.1428571428571,-5.57142857142857,-43.1428571428571,-35.7142857142857,-40.1428571428571,14.4285714285714,175,0
"1152","Riverside County","California",56529,2228528,683144,"2020-05-10",719,43,74.7614285714286,-45.4285714285714,-4.42857142857143,-42.8571428571429,-35.4285714285714,-39.7142857142857,15.2857142857143,47,1
"1153","Riverside County","California",56529,2228528,683144,"2020-05-11",730,43,75.5542857142857,-45,-4,-42.4285714285714,-35.1428571428571,-39.4285714285714,15.1428571428571,150,12
"1154","Riverside County","California",56529,2228528,683144,"2020-05-12",725,43,76.3257142857143,-44.8571428571429,-3.57142857142857,-42.4285714285714,-34.8571428571429,-39.1428571428571,15.1428571428571,59,8
"1155","Riverside County","California",56529,2228528,683144,"2020-05-13",738,48,77.9214285714286,-44.7142857142857,-3,-42.1428571428571,-34.8571428571429,-39,15,95,3
"1156","Riverside County","California",56529,2228528,683144,"2020-05-14",828,43,79.6257142857143,-44.2857142857143,-1,-41.8571428571429,-34.4285714285714,-38.7142857142857,14.7142857142857,97,7
"1157","Riverside County","California",56529,2228528,683144,"2020-05-15",859,44,80.5328571428571,-43.8571428571429,1.14285714285714,-42.2857142857143,-33.7142857142857,-38.1428571428571,14.2857142857143,178,7
"1158","Riverside County","California",56529,2228528,683144,"2020-05-16",835,36,81.4083333333333,-43.8571428571429,0.714285714285714,-41.8571428571429,-33.7142857142857,-38,14.2857142857143,0,0
"1159","Riverside County","California",56529,2228528,683144,"2020-05-17",794,41,82.444,-43.7142857142857,-0.142857142857142,-41.1428571428571,-33.4285714285714,-37.8571428571429,14.1428571428571,0,0
"1160","Riverside County","California",56529,2228528,683144,"2020-05-18",671,42,83.844,-43.2857142857143,-0.285714285714286,-39.8571428571429,-33.1428571428571,-37.5714285714286,14,334,19
"1161","Riverside County","California",56529,2228528,683144,"2020-05-19",684,43,85.626,-43,-0.571428571428571,-38.5714285714286,-32.8571428571429,-37.4285714285714,13.8571428571429,101,9
"1162","Riverside County","California",56529,2228528,683144,"2020-05-20",801,38,87.024,-42.7142857142857,-1.28571428571429,-37.2857142857143,-32.5714285714286,-37.1428571428571,13.7142857142857,131,0
"1163","Riverside County","California",56529,2228528,683144,"2020-05-21",626,38,88.466,-42.7142857142857,-3.42857142857143,-36.4285714285714,-32.7142857142857,-37,13.7142857142857,159,14
"1164","Riverside County","California",56529,2228528,683144,"2020-05-22",579,37,90.458,-42.5714285714286,-5.71428571428571,-34.5714285714286,-33.1428571428571,-37,13.8571428571429,121,6
"1165","Riverside County","California",56529,2228528,683144,"2020-05-23",763,44,90.125,-42.1428571428571,-5.71428571428571,-34.7142857142857,-33.2857142857143,-36.7142857142857,13.7142857142857,0,0
"1166","Riverside County","California",56529,2228528,683144,"2020-05-24",805,45,90.38,-41.5714285714286,-5.57142857142857,-33.7142857142857,-33.4285714285714,-36.4285714285714,13.5714285714286,0,0
"1167","Riverside County","California",56529,2228528,683144,"2020-05-25",841,42,91.8657142857143,-41,-5.14285714285714,-32.7142857142857,-33.2857142857143,-36.2857142857143,13.4285714285714,540,2
"1168","Riverside County","California",56529,2228528,683144,"2020-05-26",903,49,93.5142857142857,-40.4285714285714,-4.71428571428571,-31.8571428571429,-32.7142857142857,-36,13.1428571428571,135,11
"1169","Riverside County","California",56529,2228528,683144,"2020-05-27",846,48,95.8728571428571,-39.8571428571429,-4,-31,-31.8571428571429,-35.8571428571429,13,113,3
"1170","Riverside County","California",56529,2228528,683144,"2020-05-28",846,48,97.76,-39.2857142857143,-3.28571428571429,-29.4285714285714,-30.7142857142857,-35.2857142857143,12.7142857142857,89,7
"1171","Riverside County","California",56529,2228528,683144,"2020-05-29",846,48,99.5185714285714,-38.7142857142857,-2.14285714285714,-27.4285714285714,-29.7142857142857,-35,12.4285714285714,145,10
"1172","Riverside County","California",56529,2228528,683144,"2020-05-30",1052,31,99.7914285714286,-38.7142857142857,-1.42857142857143,-24.7142857142857,-29.8571428571429,-39.5714285714286,13.2857142857143,125,0
"1173","Riverside County","California",56529,2228528,683144,"2020-05-31",1086,33,100.858571428571,-38.4285714285714,-1.28571428571429,-25.1428571428571,-29.5714285714286,-39.4285714285714,13.1428571428571,175,0
"1174","Riverside County","California",56529,2228528,683144,"2020-06-01",1068,36,102.024285714286,-38.1428571428571,-1.42857142857143,-25.7142857142857,-29.5714285714286,-39,13,196,0
"1175","Riverside County","California",56529,2228528,683144,"2020-06-02",998,29,102.647142857143,-37.7142857142857,-1.42857142857143,-25.8571428571429,-29.5714285714286,-38.5714285714286,12.8571428571429,173,19
"1176","Riverside County","California",56529,2228528,683144,"2020-06-03",1022,33,102.474285714286,-37.4285714285714,-2,-26.1428571428571,-29.8571428571429,-38,12.7142857142857,148,3
"1177","Riverside County","California",56529,2228528,683144,"2020-06-04",1147,33,103.03,-37,-2.57142857142857,-26.2857142857143,-29.8571428571429,-36.8571428571429,12.5714285714286,0,0
"1178","Riverside County","California",56529,2228528,683144,"2020-06-05",1322,33,102.724285714286,-36.5714285714286,-3.42857142857143,-27.2857142857143,-30,-35.7142857142857,12.7142857142857,474,10
"1179","Riverside County","California",56529,2228528,683144,"2020-06-06",978,31,103.448571428571,-36.5714285714286,-4.42857142857143,-30.7142857142857,-29.5714285714286,-30.8571428571429,11.8571428571429,227,0
"1180","Riverside County","California",56529,2228528,683144,"2020-06-07",1016,39,103.117142857143,-36.1428571428571,-3.71428571428571,-30.8571428571429,-29.7142857142857,-30.5714285714286,11.8571428571429,184,0
"1181","Riverside County","California",56529,2228528,683144,"2020-06-08",1051,39,103.407142857143,-35.5714285714286,-2.71428571428571,-31,-29.5714285714286,-30.4285714285714,11.7142857142857,18,1
"1182","Riverside County","California",56529,2228528,683144,"2020-06-09",962,32,103.975714285714,-34.7142857142857,-2.28571428571429,-30.7142857142857,-29,-30.2857142857143,11.5714285714286,384,9
"1183","Riverside County","California",56529,2228528,683144,"2020-06-10",1291,32,104.73,-33.7142857142857,-2.14285714285714,-30.8571428571429,-28.4285714285714,-30.4285714285714,11.4285714285714,321,7
"1184","Riverside County","California",56529,2228528,683144,"2020-06-11",1393,32,105.302857142857,-32.5714285714286,-1.85714285714286,-30.7142857142857,-27.7142857142857,-30.7142857142857,11.4285714285714,329,5
"1185","Riverside County","California",56529,2228528,683144,"2020-06-12",1402,32,106.612857142857,-31.2857142857143,-1.71428571428571,-30.1428571428571,-26.7142857142857,-31,11.2857142857143,250,6
"1186","Riverside County","California",56529,2228528,683144,"2020-06-13",1224,33,108.41,-29.1428571428571,-0.714285714285714,-27.7142857142857,-25.2857142857143,-30.5714285714286,10.8571428571429,236,0
"1187","Riverside County","California",56529,2228528,683144,"2020-06-14",1435,23,110.038571428571,-28,-1.14285714285714,-26.4285714285714,-24.2857142857143,-30.4285714285714,10.5714285714286,382,0
"1188","Riverside County","California",56529,2228528,683144,"2020-06-15",1608,27,110.905714285714,-27.1428571428571,-1.85714285714286,-25.5714285714286,-24.1428571428571,-30.2857142857143,10.4285714285714,177,1
"1189","Riverside County","California",56529,2228528,683144,"2020-06-16",1937,32,111.887142857143,-26.5714285714286,-2.28571428571429,-25.2857142857143,-24.5714285714286,-30.2857142857143,10.2857142857143,409,11
"1190","Riverside County","California",56529,2228528,683144,"2020-06-17",1713,28,113.344285714286,-26,-2.28571428571429,-24.4285714285714,-24.5714285714286,-30.1428571428571,10,257,4
"1191","Riverside County","California",56529,2228528,683144,"2020-06-18",1722,28,115.058571428571,-25.7142857142857,-2.28571428571429,-23.7142857142857,-24.7142857142857,-29.8571428571429,9.71428571428571,516,9
"1192","Riverside County","California",56529,2228528,683144,"2020-06-19",1920,28,116.402857142857,-25.4285714285714,-2.28571428571429,-23.2857142857143,-24.8571428571429,-29.5714285714286,9.42857142857143,311,2
"1193","Riverside County","California",56529,2228528,683144,"2020-06-20",2079,28,117.252857142857,-25.1428571428571,-2.42857142857143,-22.5714285714286,-25.2857142857143,-29.5714285714286,9.28571428571429,0,0
"1194","Riverside County","California",56529,2228528,683144,"2020-06-21",2104,30,118.074285714286,-24.8571428571429,-2.57142857142857,-21.5714285714286,-25.5714285714286,-29.5714285714286,9.14285714285714,0,0
"1195","Riverside County","California",56529,2228528,683144,"2020-06-22",2040,27,118.805714285714,-24.5714285714286,-2.85714285714286,-20.1428571428571,-25.2857142857143,-29.5714285714286,9,1022,14
"1196","Riverside County","California",56529,2228528,683144,"2020-06-23",2227,31,119.632857142857,-24.2857142857143,-3,-19,-25,-29.5714285714286,8.85714285714286,631,7
"1197","Riverside County","California",56529,2228528,683144,"2020-06-24",2288,27,120.785714285714,-24,-2.85714285714286,-18.1428571428571,-25.1428571428571,-29.7142857142857,8.71428571428571,474,1
"1198","Riverside County","California",56529,2228528,683144,"2020-06-25",2052,27,121.544285714286,-23.5714285714286,-2.28571428571429,-18,-25.7142857142857,-29.7142857142857,8.57142857142857,237,3
"1199","Riverside County","California",56529,2228528,683144,"2020-06-26",1670,27,120.75,-23.7142857142857,-1.57142857142857,-19.1428571428571,-26.4285714285714,-29.4285714285714,8.42857142857143,501,3
"1200","Riverside County","California",56529,2228528,683144,"2020-06-27",2515,40,121.344285714286,-23.7142857142857,-2,-19.1428571428571,-26.8571428571429,-29.8571428571429,8.42857142857143,0,0
"1201","Riverside County","California",56529,2228528,683144,"2020-06-28",2737,36,121.731428571429,-23.5714285714286,-2.28571428571429,-19.2857142857143,-27,-30.1428571428571,8.42857142857143,0,0
"1202","Riverside County","California",56529,2228528,683144,"2020-06-29",2954,33,122.267142857143,-23.5714285714286,-2.28571428571429,-19.7142857142857,-27.1428571428571,-30.2857142857143,8.42857142857143,991,2
"1203","Riverside County","California",56529,2228528,683144,"2020-06-30",2675,27,122.581428571429,-23.5714285714286,-2.28571428571429,-20,-27.1428571428571,-30.4285714285714,8.57142857142857,662,17
"1204","Riverside County","California",56529,2228528,683144,"2020-07-01",2865,28,122.702857142857,-23.8571428571429,-2.71428571428571,-20.4285714285714,-27.2857142857143,-30.4285714285714,8.71428571428571,745,6
"1205","Riverside County","California",56529,2228528,683144,"2020-07-02",2865,28,122.791428571429,-24.2857142857143,-3.71428571428571,-20.8571428571429,-27,-30.7142857142857,8.85714285714286,679,2
"1206","Riverside County","California",56529,2228528,683144,"2020-07-03",2865,28,123.915714285714,-24.1428571428571,-5,-20.1428571428571,-27,-30.7142857142857,9.14285714285714,730,14
"1207","Riverside County","California",56529,2228528,683144,"2020-07-04",2834,16,123.78,-23.7142857142857,-4.85714285714286,-19.5714285714286,-26.8571428571429,-30.5714285714286,9.14285714285714,0,0
"1208","Riverside County","California",56529,2228528,683144,"2020-07-05",2865,26,124.152857142857,-23.2857142857143,-4.85714285714286,-19.4285714285714,-27,-30.4285714285714,9.14285714285714,0,0
"1209","Riverside County","California",56529,2228528,683144,"2020-07-06",3136,31,124.537142857143,-22.5714285714286,-4.57142857142857,-19.5714285714286,-27,-30.5714285714286,9.14285714285714,1105,7
"1210","Riverside County","California",56529,2228528,683144,"2020-07-07",3578,30,125.788571428571,-21.7142857142857,-3.57142857142857,-19.4285714285714,-26.8571428571429,-30.8571428571429,9,546,20
"1211","Riverside County","California",56529,2228528,683144,"2020-07-08",3807,41,124.881428571429,-20.8571428571429,-1.42857142857143,-18.4285714285714,-27.2857142857143,-33.7142857142857,9.71428571428571,856,9
"1212","Riverside County","California",56529,2228528,683144,"2020-07-09",3807,41,119.447142857143,-23.2857142857143,-1.28571428571429,-19.2857142857143,-29.4285714285714,-36,10.1428571428571,1377,18
"1213","Riverside County","California",56529,2228528,683144,"2020-07-10",3807,41,118.241428571429,-24.1428571428571,-2.28571428571429,-21,-30.4285714285714,-37.1428571428571,10.2857142857143,1431,4
"1214","Riverside County","California",56529,2228528,683144,"2020-07-11",3921,46,118.098571428571,-24.2857142857143,-2,-21.8571428571429,-30.7142857142857,-37.7142857142857,10.4285714285714,0,0
"1215","Riverside County","California",56529,2228528,683144,"2020-07-12",3805,49,117.431428571429,-24.5714285714286,-1.85714285714286,-22.4285714285714,-30.7142857142857,-38.1428571428571,10.5714285714286,0,0
"1216","Riverside County","California",56529,2228528,683144,"2020-07-13",3916,52,116.91,-25.1428571428571,-2.14285714285714,-22.7142857142857,-31.1428571428571,-38.2857142857143,10.7142857142857,983,13
"1217","Riverside County","California",56529,2228528,683144,"2020-07-14",4614,68,115.49,-26,-3.14285714285714,-23.4285714285714,-32,-38.1428571428571,10.8571428571429,733,3
"1218","Riverside County","California",56529,2228528,683144,"2020-07-15",5315,58,115.705714285714,-26.8571428571429,-5.14285714285714,-25.2857142857143,-32.4285714285714,-35.5714285714286,10.2857142857143,890,24
"1219","Riverside County","California",56529,2228528,683144,"2020-07-16",5315,58,120.248571428571,-24.7142857142857,-5.42857142857143,-25.8571428571429,-31.4285714285714,-33.4285714285714,10.1428571428571,806,8
"1220","Riverside County","California",56529,2228528,683144,"2020-07-17",5315,58,120.642857142857,-24.1428571428571,-4.42857142857143,-26.1428571428571,-31.4285714285714,-33.1428571428571,10.1428571428571,518,2
"1221","Riverside County","California",56529,2228528,683144,"2020-07-18",5193,64,120.568571428571,-24.1428571428571,-4.42857142857143,-26.7142857142857,-31.7142857142857,-32.8571428571429,10,0,0
"1222","Riverside County","California",56529,2228528,683144,"2020-07-19",5380,47,120.604285714286,-24.2857142857143,-4.57142857142857,-26.8571428571429,-32.2857142857143,-32.8571428571429,10,0,0
"1223","Riverside County","California",56529,2228528,683144,"2020-07-20",5414,62,120.177142857143,-24.4285714285714,-4.71428571428571,-27,-32.5714285714286,-33,10,1288,1
"1224","Riverside County","California",56529,2228528,683144,"2020-07-21",4843,52,119.694285714286,-24.5714285714286,-5,-27,-32.7142857142857,-33.2857142857143,10.1428571428571,907,1
"1225","Riverside County","California",56529,2228528,683144,"2020-07-22",3930,50,119.375714285714,-24.7142857142857,-5.28571428571429,-26.2857142857143,-32.5714285714286,-33.4285714285714,10.1428571428571,1092,28
"1226","Riverside County","California",56529,2228528,683144,"2020-07-23",3930,50,119.235714285714,-24.7142857142857,-5.42857142857143,-25.1428571428571,-32.5714285714286,-33.8571428571429,10.1428571428571,831,20
"1227","Riverside County","California",56529,2228528,683144,"2020-07-24",3930,50,119.378571428571,-24.7142857142857,-5.42857142857143,-23.7142857142857,-32.5714285714286,-34,10.1428571428571,654,0
"1228","Riverside County","California",56529,2228528,683144,"2020-07-25",4235,38,119.398571428571,-25,-5.85714285714286,-22.5714285714286,-32.5714285714286,-34.1428571428571,10.2857142857143,0,0
"1229","Riverside County","California",56529,2228528,683144,"2020-07-26",4409,36,119.741428571429,-25,-6,-22,-32.5714285714286,-34.2857142857143,10.2857142857143,0,0
"1230","Riverside County","California",56529,2228528,683144,"2020-07-27",4611,40,120.302857142857,-25,-6.14285714285714,-21.2857142857143,-32.5714285714286,-34.2857142857143,10.2857142857143,1720,34
"1231","Riverside County","California",56529,2228528,683144,"2020-07-28",4636,52,120.875714285714,-25,-6.28571428571429,-20.5714285714286,-32.5714285714286,-34.1428571428571,10.1428571428571,723,1
"1232","Riverside County","California",56529,2228528,683144,"2020-07-29",4772,50,121.777142857143,-24.8571428571429,-6.42857142857143,-20.2857142857143,-32.5714285714286,-34.1428571428571,10.1428571428571,249,10
"1233","Riverside County","California",56529,2228528,683144,"2020-07-30",4772,50,122.541428571429,-24.7142857142857,-6.28571428571429,-19.5714285714286,-32.4285714285714,-34.1428571428571,10,470,6
"1234","Riverside County","California",56529,2228528,683144,"2020-07-31",4772,50,123.195714285714,-24.5714285714286,-6.28571428571429,-19,-32.1428571428571,-34.2857142857143,9.85714285714286,382,7
"1235","Riverside County","California",56529,2228528,683144,"2020-08-01",5204,83,123.592857142857,-24.4285714285714,-6.28571428571429,-19.1428571428571,-32.1428571428571,-34.2857142857143,9.71428571428571,0,0
"1236","Riverside County","California",56529,2228528,683144,"2020-08-02",5020,83,123.845714285714,-24.5714285714286,-6.42857142857143,-19.2857142857143,-32.1428571428571,-34.1428571428571,9.71428571428571,0,0
"1237","Riverside County","California",56529,2228528,683144,"2020-08-03",4177,65,124.014285714286,-24.5714285714286,-6.57142857142857,-19.8571428571429,-32.1428571428571,-34.2857142857143,9.71428571428571,1120,42
"1238","Riverside County","California",56529,2228528,683144,"2020-08-04",3816,51,124.781428571429,-24.5714285714286,-6.71428571428571,-21.1428571428571,-32.1428571428571,-34.4285714285714,9.71428571428571,356,1
"1239","Riverside County","California",56529,2228528,683144,"2020-08-05",3544,58,125.655714285714,-24.5714285714286,-6.71428571428571,-22.7142857142857,-32.1428571428571,-34.5714285714286,9.71428571428571,490,14
"1240","Riverside County","California",56529,2228528,683144,"2020-08-06",3544,58,125.988571428571,-24.4285714285714,-6.71428571428571,-24.4285714285714,-32.2857142857143,-34.7142857142857,9.71428571428571,764,18
"1241","Riverside County","California",56529,2228528,683144,"2020-08-07",3544,58,126.38,-24.2857142857143,-6.71428571428571,-25.7142857142857,-32.2857142857143,-34.7142857142857,9.71428571428571,711,29
"1242","Riverside County","California",56529,2228528,683144,"2020-08-08",2944,66,126.974285714286,-24,-6.42857142857143,-26,-32,-34.7142857142857,9.71428571428571,0,0
"1243","Riverside County","California",56529,2228528,683144,"2020-08-09",2577,66,127.44,-23.5714285714286,-6.14285714285714,-25.8571428571429,-31.7142857142857,-34.7142857142857,9.57142857142857,0,0
"1244","Riverside County","California",56529,2228528,683144,"2020-08-10",2818,70,127.965714285714,-23.1428571428571,-6,-25.1428571428571,-31.2857142857143,-34.5714285714286,9.42857142857143,1531,21
"1245","Riverside County","California",56529,2228528,683144,"2020-08-11",3112,82,128.038571428571,-22.7142857142857,-5.85714285714286,-23.5714285714286,-30.8571428571429,-34.4285714285714,9.42857142857143,1393,4
