"","X1","county","state","income","population","households","date","cases_sum","deaths_sum","apple_avg","retail_avg","grocery_avg","parks_avg","transit_avg","work_avg","residential_avg","cases","deaths"
"1688",59273,"Riverside County","California",56529,2228528,683144,"2021-01-12",23675,200,94.8314285714286,-28.7142857142857,-14.8571428571429,-37.2857142857143,-42.4285714285714,-41.7142857142857,14.4285714285714,3421,32
"1689",59274,"Riverside County","California",56529,2228528,683144,"2021-01-13",23984,204,98.8442857142857,-26.4285714285714,-12,-38.1428571428571,-39.7142857142857,-36.4285714285714,12.7142857142857,2673,44
"1690",59275,"Riverside County","California",56529,2228528,683144,"2021-01-14",23448,233,100.577142857143,-26.2857142857143,-11.7142857142857,-38.2857142857143,-39.4285714285714,-35.1428571428571,12.5714285714286,2612,13
"1691",59276,"Riverside County","California",56529,2228528,683144,"2021-01-15",24007,233,100.447142857143,-26.2857142857143,-11.2857142857143,-37.7142857142857,-40.1428571428571,-35,12.4285714285714,3492,92
"1692",59277,"Riverside County","California",56529,2228528,683144,"2021-01-16",24455,233,100.091428571429,-26.8571428571429,-11.5714285714286,-37.5714285714286,-40.4285714285714,-34.8571428571429,12.4285714285714,3551,118
"1693",59278,"Riverside County","California",56529,2228528,683144,"2021-01-17",26098,154,99.7142857142857,-27.2857142857143,-11.8571428571429,-37.7142857142857,-40.5714285714286,-34.5714285714286,12.4285714285714,4177,0
"1694",59279,"Riverside County","California",56529,2228528,683144,"2021-01-18",25141,196,99.9385714285714,-27.4285714285714,-12.2857142857143,-37.4285714285714,-40.7142857142857,-34.4285714285714,12.2857142857143,2794,0
"1695",59280,"Riverside County","California",56529,2228528,683144,"2021-01-19",24478,156,100.37,-27.5714285714286,-12.5714285714286,-37.4285714285714,-40.5714285714286,-34.4285714285714,12.1428571428571,1945,0
"1696",59281,"Riverside County","California",56529,2228528,683144,"2021-01-20",23507,210,101.618571428571,-27.7142857142857,-12.7142857142857,-37.2857142857143,-40.2857142857143,-34.4285714285714,12,2097,128
"1697",59282,"Riverside County","California",56529,2228528,683144,"2021-01-21",23113,299,101.448571428571,-27.8571428571429,-12.7142857142857,-36.2857142857143,-40,-34.5714285714286,11.8571428571429,2438,31
"1698",59283,"Riverside County","California",56529,2228528,683144,"2021-01-22",23336,299,102.447142857143,-27.7142857142857,-13.1428571428571,-35.1428571428571,-39.5714285714286,-34.5714285714286,11.7142857142857,2321,63
"1699",59284,"Riverside County","California",56529,2228528,683144,"2021-01-23",22720,299,103.758571428571,-27.1428571428571,-13.2857142857143,-33.1428571428571,-39.2857142857143,-35.7142857142857,11.7142857142857,1433,38
"1700",59285,"Riverside County","California",56529,2228528,683144,"2021-01-24",21244,267,103.861428571429,-27.5714285714286,-14,-35.5714285714286,-39.1428571428571,-35.8571428571429,11.7142857142857,1196,0
"1701",59286,"Riverside County","California",56529,2228528,683144,"2021-01-25",20668,351,103.588571428571,-27.8571428571429,-14.4285714285714,-36.7142857142857,-39.2857142857143,-35.8571428571429,11.8571428571429,3131,0
"1702",59287,"Riverside County","California",56529,2228528,683144,"2021-01-26",20494,369,103.861428571429,-27.7142857142857,-14.4285714285714,-36.5714285714286,-39.1428571428571,-35.5714285714286,11.8571428571429,1315,80
"1703",59288,"Riverside County","California",56529,2228528,683144,"2021-01-27",19323,340,103.547142857143,-27.5714285714286,-14.2857142857143,-37.2857142857143,-39.1428571428571,-35.2857142857143,11.8571428571429,1317,113
"1704",59289,"Riverside County","California",56529,2228528,683144,"2021-01-28",17205,260,101.821428571429,-28.2857142857143,-15.2857142857143,-41.2857142857143,-40,-35.5714285714286,12.2857142857143,1397,33
"1705",59290,"Riverside County","California",56529,2228528,683144,"2021-01-29",14224,260,100.935714285714,-28.5714285714286,-15.5714285714286,-43.7142857142857,-40.1428571428571,-35.5714285714286,12.4285714285714,1546,55
"1706",59291,"Riverside County","California",56529,2228528,683144,"2021-01-30",14561,260,100.071428571429,-29.5714285714286,-16.5714285714286,-49.2857142857143,-40.8571428571429,-34.5714285714286,12.5714285714286,1162,33
"1707",59292,"Riverside County","California",56529,2228528,683144,"2021-01-31",13931,340,100.58,-29,-16.4285714285714,-47.8571428571429,-40.5714285714286,-34.2857142857143,12.4285714285714,1633,0
"1708",59293,"Riverside County","California",56529,2228528,683144,"2021-02-01",13151,325,101.334285714286,-28.4285714285714,-16.2857142857143,-47.5714285714286,-40,-34,12.1428571428571,1008,0
"1709",59294,"Riverside County","California",56529,2228528,683144,"2021-02-02",12110,327,101.431428571429,-28,-16.2857142857143,-48.1428571428571,-39.7142857142857,-33.8571428571429,12.1428571428571,880,80
"1710",59295,"Riverside County","California",56529,2228528,683144,"2021-02-03",11335,319,100.518571428571,-28.5714285714286,-17.5714285714286,-51.1428571428571,-40.5714285714286,-34.2857142857143,12.5714285714286,876,80
"1711",59296,"Riverside County","California",56529,2228528,683144,"2021-02-04",11064,314,103.474285714286,-27,-16.5714285714286,-47.5714285714286,-39.5714285714286,-33.4285714285714,12,1118,27
"1712",59297,"Riverside County","California",56529,2228528,683144,"2021-02-05",11501,314,105.112857142857,-26,-16.2857142857143,-46,-39.1428571428571,-33,11.7142857142857,832,31
"1713",59298,"Riverside County","California",56529,2228528,683144,"2021-02-06",9378,314,105.357142857143,-25,-15.2857142857143,-42.8571428571429,-38.1428571428571,-32.4285714285714,11.2857142857143,815,11
"1714",59299,"Riverside County","California",56529,2228528,683144,"2021-02-07",8943,314,105.622857142857,-24.7142857142857,-15,-41.1428571428571,-37.8571428571429,-32.1428571428571,11.1428571428571,1075,0
"1715",59300,"Riverside County","California",56529,2228528,683144,"2021-02-08",8502,281,106.195714285714,-24.4285714285714,-14.5714285714286,-40.1428571428571,-37.7142857142857,-31.8571428571429,11,560,0
"1716",59981,"San Bernardino County","California",54090,2056915,603879,"2020-03-03",0,0,118.56,7,2,15,3,1,-1,0,0
"1717",59982,"San Bernardino County","California",54090,2056915,603879,"2020-03-04",0,0,132.455,6.5,1.5,13,3,1.5,-1.5,0,0
"1718",59983,"San Bernardino County","California",54090,2056915,603879,"2020-03-05",0,0,133.273333333333,6.33333333333333,0.666666666666668,11.3333333333333,1.66666666666667,1.33333333333333,-1.33333333333333,0,0
"1719",59984,"San Bernardino County","California",54090,2056915,603879,"2020-03-06",0,0,127.54,6,0,3,1.75,0.75,-1,0,0
"1720",59985,"San Bernardino County","California",54090,2056915,603879,"2020-03-07",0,0,123.974,6.2,0.600000000000001,3,0.600000000000001,1.2,-0.800000000000001,0,0
"1721",59986,"San Bernardino County","California",54090,2056915,603879,"2020-03-08",0,0,122.723333333333,7,2.16666666666667,6.83333333333333,0.333333333333336,1.33333333333333,-0.833333333333334,0,0
"1722",59987,"San Bernardino County","California",54090,2056915,603879,"2020-03-09",0,0,122.148571428571,7.14285714285714,2.85714285714286,8.71428571428571,0.285714285714285,1.42857142857143,-0.857142857142858,0,0
"1723",59988,"San Bernardino County","California",54090,2056915,603879,"2020-03-10",0,0,122.477142857143,7.14285714285714,3.71428571428571,9.57142857142857,0.142857142857146,1.57142857142857,-0.857142857142858,0,0
"1724",59989,"San Bernardino County","California",54090,2056915,603879,"2020-03-11",0,0,122.105714285714,6.71428571428571,4,9.71428571428571,0,1.57142857142857,-0.714285714285714,0,0
"1725",59990,"San Bernardino County","California",54090,2056915,603879,"2020-03-12",0,0,121.942857142857,6.14285714285714,4.28571428571429,9.57142857142857,-0.428571428571431,1.57142857142857,-0.571428571428571,0,0
"1726",59991,"San Bernardino County","California",54090,2056915,603879,"2020-03-13",0,0,121.264285714286,6,4.85714285714286,13,-0.428571428571431,1.85714285714286,-0.571428571428571,0,0
"1727",59992,"San Bernardino County","California",54090,2056915,603879,"2020-03-14",0,0,121.012857142857,5.71428571428571,5.28571428571429,14.5714285714286,-0.428571428571431,2,-0.571428571428571,0,0
"1728",59993,"San Bernardino County","California",54090,2056915,603879,"2020-03-15",0,0,120.784285714286,4.28571428571429,4,7.85714285714286,-1.57142857142857,1.42857142857143,0,1,0
"1729",59994,"San Bernardino County","California",54090,2056915,603879,"2020-03-16",0,0,118.995714285714,4,4.14285714285714,7.57142857142857,-2.28571428571429,1.14285714285714,0.142857142857142,1,0
"1730",59995,"San Bernardino County","California",54090,2056915,603879,"2020-03-17",0,0,117.811428571429,2.14285714285714,3.85714285714286,0.428571428571431,-4.42857142857143,0.428571428571431,0.714285714285714,0,0
"1731",59996,"San Bernardino County","California",54090,2056915,603879,"2020-03-18",0,0,114.511428571429,1.57142857142857,7.71428571428571,-4.57142857142857,-7,-0.428571428571431,1.42857142857143,3,0
"1732",59997,"San Bernardino County","California",54090,2056915,603879,"2020-03-19",0,0,109.255714285714,0.428571428571427,11.8571428571429,-9.85714285714286,-8.85714285714286,-1,2.14285714285714,0,0
"1733",59998,"San Bernardino County","California",54090,2056915,603879,"2020-03-20",1,0,105.264285714286,-1.57142857142857,13.5714285714286,-13.2857142857143,-11,-1.85714285714286,2.71428571428571,4,0
"1734",59999,"San Bernardino County","California",54090,2056915,603879,"2020-03-21",2,0,102.63,-3.28571428571429,15.8571428571429,-18,-13.1428571428571,-4.71428571428571,3.71428571428571,1,0
"1735",60000,"San Bernardino County","California",54090,2056915,603879,"2020-03-22",2,0,97.8571428571429,-5.28571428571429,17.4285714285714,-16.7142857142857,-14.7142857142857,-7.42857142857143,4.71428571428571,7,0
"1736",60001,"San Bernardino County","California",54090,2056915,603879,"2020-03-23",5,0,93.6014285714286,-9,17.7142857142857,-22,-17.1428571428571,-11.1428571428571,6.42857142857143,0,0
"1737",60002,"San Bernardino County","California",54090,2056915,603879,"2020-03-24",5,0,87.7871428571429,-11.8571428571429,17.8571428571429,-22.8571428571429,-19.4285714285714,-14.8571428571429,8,21,1
"1738",60003,"San Bernardino County","California",54090,2056915,603879,"2020-03-25",9,0,80.83,-16.4285714285714,14,-23.1428571428571,-21.8571428571429,-19.1428571428571,9.85714285714286,16,1
"1739",60004,"San Bernardino County","California",54090,2056915,603879,"2020-03-26",10,0,75.4114285714286,-21.5714285714286,8.57142857142857,-22.8571428571429,-24.5714285714286,-22.2857142857143,11.1428571428571,1,1
"1740",60005,"San Bernardino County","California",54090,2056915,603879,"2020-03-27",16,0,71.0357142857143,-26.5714285714286,4,-23.2857142857143,-28.5714285714286,-25.8571428571429,12.2857142857143,9,0
"1741",60006,"San Bernardino County","California",54090,2056915,603879,"2020-03-28",15,0,66.4185714285714,-30.8571428571429,-1.14285714285714,-25.5714285714286,-31.4285714285714,-29,13.7142857142857,12,0
"1742",60007,"San Bernardino County","California",54090,2056915,603879,"2020-03-29",36,1,63.1171428571429,-33.8571428571429,-4.85714285714286,-27,-33.5714285714286,-31.5714285714286,14.7142857142857,35,0
"1743",60008,"San Bernardino County","California",54090,2056915,603879,"2020-03-30",49,2,60.4342857142857,-36.1428571428571,-8.42857142857143,-28.1428571428571,-35.5714285714286,-33.5714285714286,15.5714285714286,0,0
"1744",60009,"San Bernardino County","California",54090,2056915,603879,"2020-03-31",50,3,58.3871428571429,-37.5714285714286,-11.4285714285714,-27.1428571428571,-36.8571428571429,-35.2857142857143,16.1428571428571,72,3
"1745",60010,"San Bernardino County","California",54090,2056915,603879,"2020-04-01",55,3,57.3214285714286,-38.4285714285714,-14.1428571428571,-27.5714285714286,-37.8571428571429,-36.2857142857143,16.5714285714286,71,0
"1746",60011,"San Bernardino County","California",54090,2056915,603879,"2020-04-02",66,3,56.7371428571429,-38.5714285714286,-15.2857142857143,-28.4285714285714,-38.7142857142857,-37,16.8571428571429,50,2
"1747",60012,"San Bernardino County","California",54090,2056915,603879,"2020-04-03",94,3,56.4114285714286,-38.5714285714286,-16,-30,-38.8571428571429,-37.5714285714286,17.1428571428571,49,5
"1748",60013,"San Bernardino County","California",54090,2056915,603879,"2020-04-04",94,3,56.4657142857143,-38.1428571428571,-16.2857142857143,-27.4285714285714,-38.5714285714286,-37.8571428571429,17.1428571428571,19,0
"1749",60014,"San Bernardino County","California",54090,2056915,603879,"2020-04-05",145,5,56.2428571428571,-38,-16.5714285714286,-26.7142857142857,-38.4285714285714,-38.2857142857143,17.2857142857143,1,0
"1750",60015,"San Bernardino County","California",54090,2056915,603879,"2020-04-06",200,4,56.3971428571429,-37.2857142857143,-15.5714285714286,-25.2857142857143,-38.1428571428571,-38.5714285714286,17.1428571428571,157,3
"1751",60016,"San Bernardino County","California",54090,2056915,603879,"2020-04-07",249,5,56.41,-37,-14.8571428571429,-24.8571428571429,-38,-38.8571428571429,17.1428571428571,17,1
"1752",60017,"San Bernardino County","California",54090,2056915,603879,"2020-04-08",289,10,56.7185714285714,-36.4285714285714,-13.8571428571429,-24.4285714285714,-38,-39,17,94,3
"1753",60018,"San Bernardino County","California",54090,2056915,603879,"2020-04-09",296,10,56.8857142857143,-36.2857142857143,-13.4285714285714,-25.1428571428571,-38.1428571428571,-39.4285714285714,17,88,4
"1754",60019,"San Bernardino County","California",54090,2056915,603879,"2020-04-10",262,10,56.7057142857143,-36.4285714285714,-13.1428571428571,-27,-38.7142857142857,-39.7142857142857,17,81,1
"1755",60020,"San Bernardino County","California",54090,2056915,603879,"2020-04-11",419,13,55.8442857142857,-37.8571428571429,-14.4285714285714,-32.7142857142857,-40.4285714285714,-40.4285714285714,17.4285714285714,0,0
"1756",60021,"San Bernardino County","California",54090,2056915,603879,"2020-04-12",364,11,55.01,-39.1428571428571,-15.2857142857143,-37.4285714285714,-41.8571428571429,-41,17.8571428571429,77,6
"1757",60022,"San Bernardino County","California",54090,2056915,603879,"2020-04-13",387,14,53.9471428571429,-41,-17.4285714285714,-42.5714285714286,-43.4285714285714,-41.7142857142857,18.4285714285714,90,0
"1758",60023,"San Bernardino County","California",54090,2056915,603879,"2020-04-14",425,16,53.1457142857143,-42.5714285714286,-19.2857142857143,-47.4285714285714,-45,-42.4285714285714,19,0,0
"1759",60024,"San Bernardino County","California",54090,2056915,603879,"2020-04-15",457,12,52.1214285714286,-43.8571428571429,-20.7142857142857,-51.5714285714286,-46.5714285714286,-43.5714285714286,19.7142857142857,19,8
"1760",60025,"San Bernardino County","California",54090,2056915,603879,"2020-04-16",438,12,52.2828571428571,-44,-20.4285714285714,-52.2857142857143,-46.8571428571429,-43.8571428571429,19.7142857142857,36,8
"1761",60026,"San Bernardino County","California",54090,2056915,603879,"2020-04-17",514,18,51.5057142857143,-46,-22,-53.8571428571429,-47.2857142857143,-44.4285714285714,19.8571428571429,64,0
"1762",60027,"San Bernardino County","California",54090,2056915,603879,"2020-04-18",447,15,52.1271428571429,-45.5714285714286,-21.7142857142857,-51.8571428571429,-46.1428571428571,-44,19.5714285714286,123,10
"1763",60028,"San Bernardino County","California",54090,2056915,603879,"2020-04-19",430,14,53.17,-44.5714285714286,-21.1428571428571,-49,-44.8571428571429,-43.5714285714286,19.1428571428571,67,0
"1764",60029,"San Bernardino County","California",54090,2056915,603879,"2020-04-20",355,19,54.8342857142857,-43.5714285714286,-19.4285714285714,-45.4285714285714,-43.1428571428571,-43,18.7142857142857,120,3
"1765",60030,"San Bernardino County","California",54090,2056915,603879,"2020-04-21",303,23,56.5685714285714,-43.8571428571429,-17.5714285714286,-41.5714285714286,-41,-42.2857142857143,18.1428571428571,83,7
"1766",60031,"San Bernardino County","California",54090,2056915,603879,"2020-04-22",286,22,58.1857142857143,-44.8571428571429,-16.8571428571429,-39.5714285714286,-39.1428571428571,-41.1428571428571,17.5714285714286,89,5
"1767",60032,"San Bernardino County","California",54090,2056915,603879,"2020-04-23",409,32,59.0328571428571,-46.2857142857143,-17.4285714285714,-40.4285714285714,-38.2857142857143,-40.5714285714286,17.5714285714286,30,5
"1768",60033,"San Bernardino County","California",54090,2056915,603879,"2020-04-24",399,26,61.2085714285714,-45.4285714285714,-15.4285714285714,-37.8571428571429,-37,-39.4285714285714,17.2857142857143,58,3
"1769",60034,"San Bernardino County","California",54090,2056915,603879,"2020-04-25",429,29,62.2828571428571,-46.4285714285714,-14,-37.1428571428571,-36.2857142857143,-39.2857142857143,17.1428571428571,66,2
"1770",60035,"San Bernardino County","California",54090,2056915,603879,"2020-04-26",512,36,62.9442857142857,-48,-13.1428571428571,-37,-36,-39.1428571428571,17.1428571428571,19,0
"1771",60036,"San Bernardino County","California",54090,2056915,603879,"2020-04-27",582,33,63.3571428571429,-49.2857142857143,-13,-37.1428571428571,-35.7142857142857,-39,17.1428571428571,21,0
"1772",60037,"San Bernardino County","California",54090,2056915,603879,"2020-04-28",576,30,64.1342857142857,-49.1428571428571,-12.8571428571429,-36.8571428571429,-35.5714285714286,-39,17.1428571428571,55,3
"1773",60038,"San Bernardino County","California",54090,2056915,603879,"2020-04-29",570,33,65.2914285714286,-48.7142857142857,-12.2857142857143,-35.7142857142857,-35.1428571428571,-39,17,101,4
"1774",60039,"San Bernardino County","California",54090,2056915,603879,"2020-04-30",513,25,66.55,-48.2857142857143,-11.1428571428571,-33.4285714285714,-34.4285714285714,-38.7142857142857,16.5714285714286,130,4
"1775",60040,"San Bernardino County","California",54090,2056915,603879,"2020-05-01",465,25,67.3657142857143,-47.7142857142857,-10.4285714285714,-32,-34,-38.5714285714286,16.2857142857143,55,1
"1776",60041,"San Bernardino County","California",54090,2056915,603879,"2020-05-02",366,22,68.1557142857143,-47,-9.85714285714286,-30.1428571428571,-33.4285714285714,-38.2857142857143,16.1428571428571,69,3
"1777",60042,"San Bernardino County","California",54090,2056915,603879,"2020-05-03",338,18,69.2714285714286,-46.4285714285714,-9.28571428571429,-29,-32.8571428571429,-38.1428571428571,14.8571428571429,0,0
"1778",60043,"San Bernardino County","California",54090,2056915,603879,"2020-05-04",350,17,70.1128571428571,-45.8571428571429,-8.85714285714286,-28,-32.5714285714286,-38.1428571428571,14.7142857142857,0,0
"1779",60044,"San Bernardino County","California",54090,2056915,603879,"2020-05-05",450,16,71.0271428571429,-45,-8.14285714285714,-26.5714285714286,-32,-38,14.4285714285714,147,4
"1780",60045,"San Bernardino County","California",54090,2056915,603879,"2020-05-06",447,14,72.2957142857143,-44,-7.14285714285714,-24.7142857142857,-31.2857142857143,-37.7142857142857,14.1428571428571,103,3
"1781",60046,"San Bernardino County","California",54090,2056915,603879,"2020-05-07",450,15,74.0828571428571,-43.1428571428571,-6.14285714285714,-23,-30.2857142857143,-37.2857142857143,14,130,4
"1782",60047,"San Bernardino County","California",54090,2056915,603879,"2020-05-08",431,15,75.5257142857143,-42.4285714285714,-5,-21.2857142857143,-29.1428571428571,-36.5714285714286,13.8571428571429,67,3
"1783",60048,"San Bernardino County","California",54090,2056915,603879,"2020-05-09",410,15,76.7214285714286,-41.7142857142857,-4,-20,-28.5714285714286,-36.4285714285714,13.5714285714286,273,3
"1784",60049,"San Bernardino County","California",54090,2056915,603879,"2020-05-10",502,16,77.7328571428571,-41.1428571428571,-2.57142857142857,-19,-27.8571428571429,-36.1428571428571,14.4285714285714,62,0
"1785",60050,"San Bernardino County","California",54090,2056915,603879,"2020-05-11",504,15,78.6485714285714,-40.7142857142857,-1.71428571428571,-18.2857142857143,-27.4285714285714,-35.8571428571429,14.2857142857143,51,1
"1786",60051,"San Bernardino County","California",54090,2056915,603879,"2020-05-12",504,15,79.4957142857143,-40.5714285714286,-1,-17.8571428571429,-27.2857142857143,-35.5714285714286,14.2857142857143,63,5
"1787",60052,"San Bernardino County","California",54090,2056915,603879,"2020-05-13",516,17,80.8885714285714,-40.4285714285714,-0.285714285714286,-17.7142857142857,-26.8571428571429,-35.2857142857143,14.1428571428571,75,18
"1788",60053,"San Bernardino County","California",54090,2056915,603879,"2020-05-14",720,17,82.1942857142857,-39.8571428571429,1.85714285714286,-17.2857142857143,-26.4285714285714,-34.8571428571429,13.8571428571429,45,1
"1789",60054,"San Bernardino County","California",54090,2056915,603879,"2020-05-15",782,17,82.8142857142857,-39.5714285714286,4.14285714285714,-17.8571428571429,-25.7142857142857,-34.2857142857143,13.4285714285714,113,11
"1790",60055,"San Bernardino County","California",54090,2056915,603879,"2020-05-16",833,18,83.7316666666667,-39.7142857142857,3.57142857142857,-18.1428571428571,-25.4285714285714,-34.1428571428571,13.4285714285714,152,5
"1791",60056,"San Bernardino County","California",54090,2056915,603879,"2020-05-17",749,19,84.924,-39.7142857142857,2.85714285714286,-18.4285714285714,-25.5714285714286,-33.8571428571429,13.4285714285714,48,0
"1792",60057,"San Bernardino County","California",54090,2056915,603879,"2020-05-18",721,34,86.486,-39.4285714285714,2.71428571428571,-17.4285714285714,-25.4285714285714,-33.5714285714286,13.2857142857143,82,0
"1793",60058,"San Bernardino County","California",54090,2056915,603879,"2020-05-19",636,31,88.036,-39.1428571428571,2.28571428571429,-16.4285714285714,-25.2857142857143,-33.2857142857143,13.1428571428571,114,2
"1794",60059,"San Bernardino County","California",54090,2056915,603879,"2020-05-20",682,39,89.984,-39.1428571428571,1.57142857142857,-15.2857142857143,-25.2857142857143,-33.1428571428571,13,88,1
"1795",60060,"San Bernardino County","California",54090,2056915,603879,"2020-05-21",561,41,91.36,-39.2857142857143,-0.428571428571429,-14,-25.5714285714286,-33,13,189,6
"1796",60061,"San Bernardino County","California",54090,2056915,603879,"2020-05-22",547,41,93.638,-39,-2.57142857142857,-11.4285714285714,-26.1428571428571,-33,13.2857142857143,162,9
"1797",60062,"San Bernardino County","California",54090,2056915,603879,"2020-05-23",578,40,92.86,-38.7142857142857,-2.57142857142857,-12.2857142857143,-26.8571428571429,-32.5714285714286,13.2857142857143,169,3
"1798",60063,"San Bernardino County","California",54090,2056915,603879,"2020-05-24",629,37,92.8885714285714,-38.1428571428571,-2.42857142857143,-11.2857142857143,-27.2857142857143,-32.4285714285714,13.1428571428571,50,0
"1799",60064,"San Bernardino County","California",54090,2056915,603879,"2020-05-25",642,20,94.68,-37.5714285714286,-2.14285714285714,-10.1428571428571,-27.2857142857143,-32.1428571428571,13,0,0
"1800",60065,"San Bernardino County","California",54090,2056915,603879,"2020-05-26",786,25,96.75,-37,-1.57142857142857,-9,-26.8571428571429,-32,12.7142857142857,202,0
"1801",60066,"San Bernardino County","California",54090,2056915,603879,"2020-05-27",835,23,99.6942857142857,-36.4285714285714,-1,-7.85714285714286,-26.1428571428571,-31.8571428571429,12.5714285714286,210,7
"1802",60067,"San Bernardino County","California",54090,2056915,603879,"2020-05-28",852,21,101.85,-36.1428571428571,-0.428571428571429,-5.71428571428571,-25.1428571428571,-31.4285714285714,12.4285714285714,137,7
"1803",60068,"San Bernardino County","California",54090,2056915,603879,"2020-05-29",854,21,103.851428571429,-35.8571428571429,0.571428571428571,-2,-24.4285714285714,-31.2857142857143,12,120,9
"1804",60069,"San Bernardino County","California",54090,2056915,603879,"2020-05-30",772,21,104.932857142857,-36,1.57142857142857,6.14285714285714,-24.8571428571429,-36.2857142857143,12.8571428571429,166,5
"1805",60070,"San Bernardino County","California",54090,2056915,603879,"2020-05-31",860,19,106.494285714286,-35.7142857142857,2,7.57142857142857,-24,-36,12.7142857142857,46,0
"1806",60071,"San Bernardino County","California",54090,2056915,603879,"2020-06-01",982,25,107.545714285714,-35.4285714285714,2,8,-23.4285714285714,-35.7142857142857,12.5714285714286,109,0
"1807",60072,"San Bernardino County","California",54090,2056915,603879,"2020-06-02",930,26,108.085714285714,-35.1428571428571,1.85714285714286,8.57142857142857,-23.4285714285714,-35.2857142857143,12.5714285714286,146,4
"1808",60073,"San Bernardino County","California",54090,2056915,603879,"2020-06-03",888,26,107.742857142857,-34.7142857142857,1.42857142857143,8.28571428571428,-23.5714285714286,-34.7142857142857,12.4285714285714,149,1
"1809",60074,"San Bernardino County","California",54090,2056915,603879,"2020-06-04",885,28,108.615714285714,-34,0.857142857142858,7.14285714285714,-23.8571428571429,-33.5714285714286,12.2857142857143,143,1
"1810",60075,"San Bernardino County","California",54090,2056915,603879,"2020-06-05",881,28,108.414285714286,-33.4285714285714,0.142857142857142,4.14285714285714,-23.4285714285714,-32.4285714285714,12.4285714285714,137,7
"1811",60076,"San Bernardino County","California",54090,2056915,603879,"2020-06-06",990,28,108.482857142857,-33.2857142857143,-0.714285714285714,-3.28571428571429,-22.1428571428571,-27.1428571428571,11.4285714285714,110,7
"1812",60077,"San Bernardino County","California",54090,2056915,603879,"2020-06-07",934,32,107.394285714286,-33.2857142857143,-0.428571428571429,-4.42857142857143,-22.4285714285714,-27.1428571428571,11.4285714285714,73,0
"1813",60078,"San Bernardino County","California",54090,2056915,603879,"2020-06-08",873,26,107.245714285714,-33,0.285714285714286,-5.42857142857143,-22.5714285714286,-27.1428571428571,11.2857142857143,134,0
"1814",60079,"San Bernardino County","California",54090,2056915,603879,"2020-06-09",879,20,107.581428571429,-32.2857142857143,0.714285714285714,-5.71428571428571,-22.2857142857143,-27.1428571428571,11.1428571428571,170,0
"1815",60080,"San Bernardino County","California",54090,2056915,603879,"2020-06-10",896,18,108.792857142857,-31.5714285714286,0.571428571428571,-6.57142857142857,-22.1428571428571,-27.2857142857143,11,176,1
"1816",60081,"San Bernardino County","California",54090,2056915,603879,"2020-06-11",840,20,109.038571428571,-30.7142857142857,0.714285714285714,-7.42857142857143,-21.5714285714286,-27.5714285714286,10.8571428571429,149,2
"1817",60082,"San Bernardino County","California",54090,2056915,603879,"2020-06-12",867,20,110.565714285714,-29.4285714285714,0.857142857142858,-6.71428571428571,-20.7142857142857,-27.7142857142857,10.7142857142857,234,1
"1818",60083,"San Bernardino County","California",54090,2056915,603879,"2020-06-13",892,20,112.638571428571,-27.4285714285714,1.28571428571429,-4.14285714285714,-19.8571428571429,-27.4285714285714,10.2857142857143,185,0
"1819",60084,"San Bernardino County","California",54090,2056915,603879,"2020-06-14",916,16,115.19,-26,1,-2,-19.1428571428571,-27.1428571428571,10,198,0
"1820",60085,"San Bernardino County","California",54090,2056915,603879,"2020-06-15",943,16,116.748571428571,-24.8571428571429,0.428571428571429,-0.571428571428569,-18.7142857142857,-26.8571428571429,9.85714285714286,156,0
"1821",60086,"San Bernardino County","California",54090,2056915,603879,"2020-06-16",949,17,118.188571428571,-24.1428571428571,0,0.142857142857142,-18.2857142857143,-26.7142857142857,9.71428571428571,281,0
"1822",60087,"San Bernardino County","California",54090,2056915,603879,"2020-06-17",1046,11,119.984285714286,-23.4285714285714,0.142857142857142,2.28571428571429,-17.5714285714286,-26.5714285714286,9.57142857142857,218,1
"1823",60088,"San Bernardino County","California",54090,2056915,603879,"2020-06-18",1121,4,122.241428571429,-22.8571428571429,0.142857142857142,4.57142857142857,-17.2857142857143,-26.2857142857143,9.28571428571429,440,1
"1824",60089,"San Bernardino County","California",54090,2056915,603879,"2020-06-19",1246,4,124.434285714286,-22.1428571428571,0.142857142857142,5.71428571428572,-16.8571428571429,-26.1428571428571,9,260,0
"1825",60090,"San Bernardino County","California",54090,2056915,603879,"2020-06-20",1268,4,125.482857142857,-21.5714285714286,0.142857142857142,7.14285714285714,-16.7142857142857,-26.1428571428571,8.85714285714286,245,3
"1826",60091,"San Bernardino County","California",54090,2056915,603879,"2020-06-21",1379,4,126.78,-20.8571428571429,0.142857142857142,8.28571428571428,-16.5714285714286,-26.1428571428571,8.71428571428571,197,0
"1827",60092,"San Bernardino County","California",54090,2056915,603879,"2020-06-22",1421,4,127.722857142857,-20.2857142857143,0,9.85714285714286,-16.2857142857143,-26.2857142857143,8.57142857142857,205,1
"1828",60093,"San Bernardino County","California",54090,2056915,603879,"2020-06-23",1712,3,128.691428571429,-19.5714285714286,-0.142857142857142,10.7142857142857,-16.2857142857143,-26.2857142857143,8.42857142857143,649,0
"1829",60094,"San Bernardino County","California",54090,2056915,603879,"2020-06-24",1738,2,129.801428571429,-19,0,11.2857142857143,-16.1428571428571,-26.4285714285714,8.14285714285714,397,11
